title;shops;catalogue_numbers;manufacturer;description;is_new;price;is_available;delivery_days_from;delivery_days_to;properties;images;compatibility;count
Двигатель TOYOTA 3,5 LEXUS ES 350;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;2GR-FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;125000;True;0;0;0;https://static-eu.insales.ru/images/products/1/609/96911969/118b4be6.jpg https://static-eu.insales.ru/images/products/1/608/96911968/87de8001.jpg https://static-eu.insales.ru/images/products/1/610/96911970/c2a24eb3.jpg;;1
Двигатель TOYOTA 3,0 Crown Mark2 Lexus GS/IS/SC300;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;2JZ;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;42900;True;0;0;0;https://static-eu.insales.ru/images/products/1/6801/96909969/05bb6d7a.jpg https://static-eu.insales.ru/images/products/1/6802/96909970/88a20c07.jpg https://static-eu.insales.ru/images/products/1/6804/96909972/f0ce9e16.jpg;;1
Двигатель Land Cruzer Hi Lux Surf Hi Ace 1;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;2L-T;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;79200;True;0;0;0;https://static-eu.insales.ru/images/products/1/2415/96905583/6aac1564.jpg https://static-eu.insales.ru/images/products/1/2416/96905584/e7c0a968.jpg;;1
Двигатель TOYOTA 2,4 PREVIA;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;2TZ;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38500;True;0;0;0;https://static-eu.insales.ru/images/products/1/6033/96909201/bfa35486.jpg https://static-eu.insales.ru/images/products/1/6034/96909202/e4199b39.jpg;;1
Двигатель Toyota Land Cruiser, 4Runer, Tundra, Sequoia, Lexus LX470;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;2UZ-FE-1;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;143600;True;0;0;0;https://static-eu.insales.ru/images/products/1/1519/96912879/6d97e1ac.jpg https://static-eu.insales.ru/images/products/1/1520/96912880/6364c0ee.jpg;;1
Двигатель Auris Corola Matrix Scion Yaris;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;2ZR-FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;48400;True;0;0;0;https://static-eu.insales.ru/images/products/1/4463/96899439/2zr-fe.jpg https://static-eu.insales.ru/images/products/1/4464/96899440/2zr-fe-2.jpg https://static-eu.insales.ru/images/products/1/4465/96899441/2zr-fe-3.jpg https://static-eu.insales.ru/images/products/1/4466/96899442/2zr-fe-4.jpg https://static-eu.insales.ru/images/products/1/4467/96899443/2zr-fe-5.jpg;;1
Двигатель TOYOTA 2.2T Estima Lit Ace Town Ace Lucida;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3C- T;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;94500;True;0;0;0;https://static-eu.insales.ru/images/products/1/5454/96908622/977ebab9.jpg https://static-eu.insales.ru/images/products/1/5455/96908623/2081a97c.jpg https://static-eu.insales.ru/images/products/1/5456/96908624/3997473f.jpg https://static-eu.insales.ru/images/products/1/5457/96908625/af6a6260.jpg;;1
Двигатель TOYOTA 3,0 Dual VVTi Lexus GS/IS 300 Crown;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3GR;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;105600;True;0;0;0;https://static-eu.insales.ru/images/products/1/7014/96910182/40aadbf0.jpg https://static-eu.insales.ru/images/products/1/7015/96910183/9015514c.jpg;;1
Двигатель TOYOTA 3,3 Lexus RX330/400 Sienna,Solara,Camry;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3MZ;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;125000;True;0;0;0;https://static-eu.insales.ru/images/products/1/130/96911490/2addc8fa.jpg https://static-eu.insales.ru/images/products/1/131/96911491/8efe80cf.jpg https://static-eu.insales.ru/images/products/1/132/96911492/32000cd1.jpg;;1
Двигатель TOYOTA 2.0 AVENSIS;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3RZ-FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;81700;True;0;0;0;;;1
Двигатель TOYOTA 2.0 AvensisCamry Corona Celica RAV;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3S-FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;37400;True;0;0;0;https://static-eu.insales.ru/images/products/1/3691/96906859/85b99ecd.jpg https://static-eu.insales.ru/images/products/1/3692/96906860/590c6ea9.jpg;;1
Двигатель TOYOTA 2.0T Celica Caldina;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3S-GTE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38500;True;0;0;0;https://static-eu.insales.ru/images/products/1/5146/96908314/00598b4d.jpg https://static-eu.insales.ru/images/products/1/5144/96908312/1eddeb1e.jpg https://static-eu.insales.ru/images/products/1/5145/96908313/3a4176bd.jpg;;1
Двигатель LEXUS 4.3 GS430 LS430;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3UZ-F;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;86900;True;0;0;0;https://static-eu.insales.ru/images/products/1/6110/96901086/61c1b2b7f57d19660aee95ecb6482cc1.jpg https://static-eu.insales.ru/images/products/1/6111/96901087/adb969106ee6b055c3091228c2d02142.jpg https://static-eu.insales.ru/images/products/1/6112/96901088/e695b54d7d71982558694a46ced918e7__1_.jpg https://static-eu.insales.ru/images/products/1/6113/96901089/e695b54d7d71982558694a46ced918e7.jpg https://static-eu.insales.ru/images/products/1/6114/96901090/ef207382253125df5c13e180db528dac.jpg;;1
Двигатель TOYOTA 3,0V6  CAMRY;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3VZ-FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;48000;True;0;0;0;https://static-eu.insales.ru/images/products/1/8001/96911169/f5d1aa82.jpg https://static-eu.insales.ru/images/products/1/7999/96911167/8334c6b6.jpg https://static-eu.insales.ru/images/products/1/8000/96911168/d608f4b5.jpg;;1
Двигатель TOYOTA 1,6 Avensis Corola Corona Sprinter;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;4A FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;29700;True;0;0;0;https://static-eu.insales.ru/images/products/1/3110/96906278/9107138c.jpg https://static-eu.insales.ru/images/products/1/3109/96906277/774eccfa.jpg https://static-eu.insales.ru/images/products/1/3111/96906279/bf98ec19.jpg;;1
Двигатель TOYOTA 1,3 Corolla Starlet Трамблёр;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;4E FE 1;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;31900;True;0;0;0;https://static-eu.insales.ru/images/products/1/6440/96901416/51c6536ba2a7587f35181fd98593b752.jpg;;1
Двигатель TOYOTA 1,3 Corolla Starlet  Катушка зажигания;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;4E FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;32700;True;0;0;0;https://static-eu.insales.ru/images/products/1/2612/96905780/51c6536ba2a7587f35181fd98593b752.jpg;;1
Двигатель TOYOTA  2,5 Lexus GS/IS250 Crown Mark10;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;4GR;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;70400;True;0;0;0;https://static-eu.insales.ru/images/products/1/6481/96909649/16287ee4.jpg https://static-eu.insales.ru/images/products/1/6480/96909648/8b2a09a5.jpg https://static-eu.insales.ru/images/products/1/6482/96909650/b43452a8.jpg;;1
Двигатель TOYOTA 1,5 Corolla Caldine Tercel;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;5E-FE/1;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;31900;True;0;0;0;https://static-eu.insales.ru/images/products/1/2868/96906036/3377fcd7.jpg https://static-eu.insales.ru/images/products/1/2867/96906035/0ab9d618.jpg;;1
Двигатель TOYOTA 3,4 LANDCRUISER 90/95;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;5VZ-FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;60500;True;0;0;0;https://static-eu.insales.ru/images/products/1/392/96911752/ab03a01c.jpg https://static-eu.insales.ru/images/products/1/390/96911750/8ce20d8c.jpg https://static-eu.insales.ru/images/products/1/391/96911751/58c0504a.jpg;;1
Двигатель TOYOTA 1,8 Avensis Corolla Carina Caldina;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;7A-FE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;37800;True;0;0;0;https://static-eu.insales.ru/images/products/1/3238/96906406/77fd3a44.jpg https://static-eu.insales.ru/images/products/1/3239/96906407/394d43fa.jpg;;1
Двигатель TOYOTA 3,0 Supra;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;7M-GTE;Toyota;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;56400;True;0;0;0;https://static-eu.insales.ru/images/products/1/7680/96910848/3eddda71.jpg https://static-eu.insales.ru/images/products/1/7681/96910849/6255783e.jpg;;1
Двигатель 1,9TDI VAG Golf, Passat, Caddy;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;1Z;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38500;True;0;0;0;;;1
Двигатель VAG  2.0 A 80;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;3A;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;27500;True;0;0;0;;;1
Двигатель VAG 2,8 Golf трамблер;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AAA;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;42900;True;0;0;0;;;1
Двигатель VAG  2,4D Transporter;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AAB;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;75500;True;0;0;0;;;1
Двигатель VAG 1.9TDI GOLF JETTA PASSAT;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AAZ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;50100;True;0;0;0;;;1
Двигатель VAG 2. 0 GOLF JETTA;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ABA;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;34000;True;0;0;0;;;1
Двигатель 1,4 GOLF VENTA;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ABD;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;26400;True;0;0;0;;;1
Двигатель VAG 1.9TDI TRANSPORTER;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ABL-1;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;63100;True;0;0;0;;;1
Двигатель VAG 4,2 A8;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ABZ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;60500;True;0;0;0;;;1
Двигатель VAG 2,8 A4 A6;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ACK;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;49500;True;0;0;0;;;1
Двигатель  2,5 Tranporter;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ACU/AAF/AET;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;71800;True;0;0;0;;;1
Двигатель 2,5TDI Transporter;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ACV;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;82500;True;0;0;0;;;1
Двигатель PASSAT A4 A6;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ADR;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;30500;True;0;0;0;;;1
Двигатель 2.0 Golf Passat Vento;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ADY;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;33000;True;0;0;0;;;1
Двигатель VAG 1,8 mono Golf Passat Vento;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ADZ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;31600;True;0;0;0;;;1
Двигатель VAG1,8T A4 A6 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AEB;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;41400;True;0;0;0;;;1
Двигатель 1,6 Caddy Golf Polo;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AEE;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;36000;True;0;0;0;;;1
Двигатель 1.9D Caddy Golf Polo;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AEF;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;40300;True;0;0;0;;;1
Двигатель 1,6 Golf Polo Bora;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AEH;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;37100;True;0;0;0;;;1
Двигатель VAG 1,05 POLO;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AEV;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;26400;True;0;0;0;;;1
Двигатель VAG 3,7 A8;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AEW;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;44000;True;0;0;0;;;1
Двигатель VAG 1.9L-D Caddy Golf;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AEY;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38500;True;0;0;0;;;1
Двигатель VAG 2,5TDI A4 A6 A8;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AFB;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;66000;True;0;0;0;;;1
Двигатель 1,9 TDI Golf/Sharan;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AFN/AHU;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;46500;True;0;0;0;;;1
Двигатель VAG  1,6 Golf Passat Polo;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AFT;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;33000;True;0;0;0;;;1
Двигатель VAG  2,4 A4 A6;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AGA;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;52900;True;0;0;0;;;1
Двигатель VAG 2.0 Golf Passat Vento;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AGG;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;23800;True;0;0;0;;;1
Двигатель 1.9SDI Bora Golf Polo;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AGP;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;42900;True;0;0;0;;;1
Двигатель  VAG TDI Golf Bora Polo A3 1,9;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AGR;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;44000;True;0;0;0;;;1
Двигатель VAG 1,8T Golf Bora Jetta A3;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AGU;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38200;True;0;0;0;;;1
Двигатель VAG 2.3 Bora Golf;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AGZ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38500;True;0;0;0;;;1
Двигатель  VAG 2,8 A4 A6 PASSA;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AHA;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;65500;True;0;0;0;;;1
Двигатель VAG 2,5TDI LT;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AHD;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;113300;True;0;0;0;;;1
Двигатель VAG 1,9TDI Sharan;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AHU;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;42600;True;0;0;0;;;1
Двигатель VAG 1,4 16V Bora Golf;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AHW;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;46900;True;0;0;0;;;1
Двигатель VAG 2,4D Transporter;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AJA;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;66000;True;0;0;0;;;1
Двигатель VAG 2,5TDI Transporter.California1;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AJT;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;82500;True;0;0;0;;;1
Двигатель VAG 2,5TDI  A4 A6 A8;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AKE;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;60500;True;0;0;0;;;1
Двигатель VAG 1,6 Golf Bora A3;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AKL-G;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;36000;True;0;0;0;;;1
Двигатель VAG 2,5TDI Passat A4 A6 A8;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AKN;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;66000;True;0;0;0;;;1
Двигатель 2.0 A4 A6 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ALT;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;54500;True;0;0;0;;;1
Двигатель VW 1,4TDI PD LUPO/POLO DIESEL TURBO;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AMF;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;49500;True;0;0;0;;;1
Двигатель VAG 1,8T S3;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AMK;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;66000;True;0;0;0;;;1
Двигатель VAG 2,8 A4 A6 A8;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AMX;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;55000;True;0;0;0;;;1
Двигатель  VAG 2,5TDI  LT;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ANJ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;99000;True;0;0;0;;;1
Двигатель  VAG 2,7T S4;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;APB;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;66000;True;0;0;0;;;1
Двигатель  VAG 1,8 A3;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;APG;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;31900;True;0;0;0;;;1
Двигатель  VAG 2.0 Golf Bora Jetta;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;APK;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;31500;True;0;0;0;;;1
Двигатель  VAG 2,8 A4 A6 A8  Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;APR;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;44000;True;0;0;0;;;1
Двигатель   VAG 1,8T A4 A6 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;APU;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;41400;True;0;0;0;;;1
Двигатель  AUDI S6;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AQJ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;109500;True;0;0;0;;;1
Двигатель  VAG 1,9 SDI Golf Bora Venta Polo;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AQM;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;42900;True;0;0;0;;;1
Двигатель  VAG 2.3 Bora Golf New Beetle;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AQN;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;34100;True;0;0;0;;;1
Двигатель  VAG 2.0 Bora Golf New Beetle;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AZJ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;31900;True;0;0;0;;;1
Двигатель  VAG 2.0 Bora Golf New Beetle;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AQY;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;44000;True;0;0;0;;;1
Двигатель  VAG 2,7T A6 ALL ROAD;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ARE;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;71500;True;0;0;0;;;1
Двигатель   VAG 1,8 Audi TT S3;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ARY;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;55000;True;0;0;0;;;1
Двигатель  VAG 3,0 A4 A6 A8;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ASN/AVK;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;99000;True;0;0;0;;;1
Двигатель  VAG POLO CDI 1,9;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ASX;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;41800;True;0;0;0;;;1
Двигатель  VAG 1.9TDI POLO GOLF BORA SHARAN;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ASZ/ANU;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;42900;True;0;0;0;;;1
Двигатель  1.9TDI  A3 Polo Golf New Beetle;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ATD;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;44000;True;0;0;0;;;1
Двигатель  VAG  1.9TDI A4 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ATJ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;49500;True;0;0;0;;;1
Двигатель  VAG 1,8T A4 A6 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AWM;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;69300;True;0;0;0;;;1
Двигатель  VAG 1,8T A4 A6 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ATW;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;49500;True;0;0;0;;;1
Двигатель  Lupo Polo 1,0;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AUC;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;32700;True;0;0;0;;;1
Двигатель  VAG 1,8T A3 TT Bora Golf Jetta;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AUM/AUQ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;54500;True;0;0;0;;;1
Двигатель  VW 1.9TDIPD SHARAN/Alhambra;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AUY;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;55000;True;0;0;0;;;1
Двигатель  VW 1.9TDI PD PASSAT;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AVB;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;49500;True;0;0;0;;;1
Двигатель  VAG 1.9TDI A4 A6 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AVF;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;55000;True;0;0;0;;;1
Двигатель  VAG 1.9TDI A4 A6;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AVG;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;44000;True;0;0;0;;;1
Двигатель  VAG 18T A4 A6 Passat;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AVJ;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;62900;True;0;0;0;;;1
Двигатель  VAG 1,6 Golf Bora A3;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AVU;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;44300;True;0;0;0;;;1
Двигатель  VW 1,6 POLO/LUPO;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AVY;Volkswagen;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;42900;True;0;0;0;;;1
